Lat,Long,Heading,DateTime,Operator,Depot,Division,UTSDepot,Speed,Acceleration,Bus_ID
40.721065,-73.731547,38.1,2024-01-06 11:55:22,561085,QUEENS VILLAGE,Queens North,QV,20.717721748,-0.111818152,8497
40.721065,-73.731547,38.1,2024-01-06 11:55:23,561085,QUEENS VILLAGE,Queens North,QV,20.717721748,0.0,8497
40.721128,-73.731477,39.0,2024-01-06 11:55:24,561085,QUEENS VILLAGE,Queens North,QV,20.51590362,-0.201818128,8497
40.721188,-73.731407,39.7,2024-01-06 11:55:25,561085,QUEENS VILLAGE,Queens North,QV,20.111585546,-0.404318074,8497
40.721247,-73.731338,40.3,2024-01-06 11:55:26,561085,QUEENS VILLAGE,Queens North,QV,19.403858462,-0.707727084,8497
40.721362,-73.731205,38.9,2024-01-06 11:55:27,561085,QUEENS VILLAGE,Queens North,QV,19.202040334,-0.201818128,8497
40.721422,-73.73114,38.2,2024-01-06 11:55:28,561085,QUEENS VILLAGE,Queens North,QV,19.302949398,0.100909064,8497
40.721483,-73.731077,38.9,2024-01-06 11:55:30,561085,QUEENS VILLAGE,Queens North,QV,19.403858462,0.050454532,8497
40.721543,-73.73101,39.0,2024-01-06 11:55:31,561085,QUEENS VILLAGE,Queens North,QV,19.596131138,0.192272676,8497
40.721668,-73.730873,36.7,2024-01-06 11:55:32,561085,QUEENS VILLAGE,Queens North,QV,20.303176404,0.707045266,8497
40.721737,-73.730807,36.3,2024-01-06 11:55:33,561085,QUEENS VILLAGE,Queens North,QV,21.021130758,0.717954354,8497
40.721805,-73.730735,37.3,2024-01-06 11:55:34,561085,QUEENS VILLAGE,Queens North,QV,21.728176024,0.707045266,8497
40.721805,-73.730735,37.3,2024-01-06 11:55:35,561085,QUEENS VILLAGE,Queens North,QV,21.728176024,0.0,8497
40.72194,-73.730568,43.4,2024-01-06 11:55:36,561085,QUEENS VILLAGE,Queens North,QV,22.435903108,0.707727084,8497
40.722005,-73.730478,47.4,2024-01-06 11:55:37,561085,QUEENS VILLAGE,Queens North,QV,23.244539256,0.808636148,8497
40.722005,-73.730478,47.4,2024-01-06 11:55:38,561085,QUEENS VILLAGE,Queens North,QV,23.951584522,0.707045266,8497
40.722068,-73.73038,51.0,2024-01-06 11:55:39,561085,QUEENS VILLAGE,Queens North,QV,24.546129818,0.594545296,8497
40.722185,-73.730168,56.5,2024-01-06 11:55:40,561085,QUEENS VILLAGE,Queens North,QV,24.84885701,0.302727192,8497
40.722245,-73.730065,55.8,2024-01-06 11:55:41,561085,QUEENS VILLAGE,Queens North,QV,25.075902404,0.227045394,8497
40.722305,-73.729957,55.3,2024-01-06 11:55:42,561085,QUEENS VILLAGE,Queens North,QV,25.467947754,0.39204535,8497
40.722367,-73.729847,55.7,2024-01-06 11:55:43,561085,QUEENS VILLAGE,Queens North,QV,26.289538444,0.82159069,8497
40.722427,-73.729732,57.1,2024-01-06 11:55:44,561085,QUEENS VILLAGE,Queens North,QV,26.579311094,0.28977265,8497
40.722483,-73.729615,58.8,2024-01-06 11:55:45,561085,QUEENS VILLAGE,Queens North,QV,26.882720104,0.30340901,8497
40.72254,-73.729492,60.4,2024-01-06 11:55:46,561085,QUEENS VILLAGE,Queens North,QV,27.287038178,0.404318074,8497
40.722595,-73.729367,61.4,2024-01-06 11:55:47,561085,QUEENS VILLAGE,Queens North,QV,27.287038178,0.0,8497
40.722595,-73.729367,61.4,2024-01-06 11:55:48,561085,QUEENS VILLAGE,Queens North,QV,27.488856306,0.201818128,8497
40.722698,-73.729112,63.3,2024-01-06 11:55:49,561085,QUEENS VILLAGE,Queens North,QV,27.691356252,0.202499946,8497
40.722748,-73.72898,64.3,2024-01-06 11:55:50,561085,QUEENS VILLAGE,Queens North,QV,27.994083444,0.302727192,8497
40.722797,-73.728847,65.4,2024-01-06 11:55:51,561085,QUEENS VILLAGE,Queens North,QV,28.094992508,0.100909064,8497
40.722845,-73.728712,65.1,2024-01-06 11:55:52,561085,QUEENS VILLAGE,Queens North,QV,28.094992508,0.0,8497
40.722845,-73.728712,65.1,2024-01-06 11:55:53,561085,QUEENS VILLAGE,Queens North,QV,28.19658339,0.101590882,8497
40.722892,-73.728575,65.6,2024-01-06 11:55:54,561085,QUEENS VILLAGE,Queens North,QV,28.398401518,0.201818128,8497
40.722937,-73.728438,66.5,2024-01-06 11:55:55,561085,QUEENS VILLAGE,Queens North,QV,28.600901464,0.202499946,8497
40.723028,-73.72816,65.7,2024-01-06 11:55:56,561085,QUEENS VILLAGE,Queens North,QV,28.81703777,0.216136306,8497
40.723078,-73.728023,63.8,2024-01-06 11:55:57,561085,QUEENS VILLAGE,Queens North,QV,28.903628656,0.086590886,8497
40.72313,-73.727888,62.4,2024-01-06 11:55:58,561085,QUEENS VILLAGE,Queens North,QV,28.903628656,0.0,8497
40.723183,-73.727757,61.8,2024-01-06 11:55:59,561085,QUEENS VILLAGE,Queens North,QV,28.802719592,-0.100909064,8497
40.723237,-73.727625,61.1,2024-01-06 11:56:00,561085,QUEENS VILLAGE,Queens North,QV,28.51362876,-0.289090832,8497
40.723295,-73.727498,57.8,2024-01-06 11:56:01,561085,QUEENS VILLAGE,Queens North,QV,28.311810632,-0.201818128,8497
40.723355,-73.727375,56.7,2024-01-06 11:56:02,561085,QUEENS VILLAGE,Queens North,QV,28.19658339,-0.115227242,8497
40.723415,-73.727253,57.9,2024-01-06 11:56:03,561085,QUEENS VILLAGE,Queens North,QV,27.994083444,-0.202499946,8497
40.72347,-73.727128,60.3,2024-01-06 11:56:04,561085,QUEENS VILLAGE,Queens North,QV,27.792265316,-0.201818128,8497
40.723523,-73.727002,62.0,2024-01-06 11:56:05,561085,QUEENS VILLAGE,Queens North,QV,27.57612901,-0.216136306,8497
40.723573,-73.726873,63.1,2024-01-06 11:56:06,561085,QUEENS VILLAGE,Queens North,QV,27.58976537,0.01363636,8497
40.723623,-73.726745,62.8,2024-01-06 11:56:07,561085,QUEENS VILLAGE,Queens North,QV,27.502492666,-0.087272704,8497
40.723672,-73.726617,62.7,2024-01-06 11:56:08,561085,QUEENS VILLAGE,Queens North,QV,27.58976537,0.087272704,8497
40.723722,-73.726488,63.6,2024-01-06 11:56:09,561085,QUEENS VILLAGE,Queens North,QV,27.677038074,0.087272704,8497
40.723722,-73.726488,63.6,2024-01-06 11:56:10,561085,QUEENS VILLAGE,Queens North,QV,27.677038074,0.0,8497
40.72377,-73.726357,63.5,2024-01-06 11:56:11,561085,QUEENS VILLAGE,Queens North,QV,27.805901676,0.128863602,8497
40.723867,-73.726087,64.0,2024-01-06 11:56:12,561085,QUEENS VILLAGE,Queens North,QV,28.586583286,0.78068161,8497
40.723915,-73.72595,65.5,2024-01-06 11:56:13,561085,QUEENS VILLAGE,Queens North,QV,28.903628656,0.31704537,8497
40.723963,-73.72581,66.9,2024-01-06 11:56:14,561085,QUEENS VILLAGE,Queens North,QV,29.207037666,0.30340901,8497
40.724008,-73.725667,67.6,2024-01-06 11:56:15,561085,QUEENS VILLAGE,Queens North,QV,29.510446676,0.30340901,8497
40.724053,-73.725523,69.0,2024-01-06 11:56:16,561085,QUEENS VILLAGE,Queens North,QV,29.510446676,0.0,8497
40.724093,-73.725382,70.0,2024-01-06 11:56:17,561085,QUEENS VILLAGE,Queens North,QV,29.106128602,-0.404318074,8497
40.724093,-73.725382,70.0,2024-01-06 11:56:18,561085,QUEENS VILLAGE,Queens North,QV,29.106128602,0.0,8497
40.724168,-73.725107,71.2,2024-01-06 11:56:19,561085,QUEENS VILLAGE,Queens North,QV,27.691356252,-1.41477235,8497
40.724205,-73.724973,71.3,2024-01-06 11:56:20,561085,QUEENS VILLAGE,Queens North,QV,26.895674646,-0.795681606,8497
40.724237,-73.724847,71.2,2024-01-06 11:56:21,561085,QUEENS VILLAGE,Queens North,QV,24.962720616,-1.93295403,8497
40.724265,-73.724738,71.6,2024-01-06 11:56:22,561085,QUEENS VILLAGE,Queens North,QV,22.132494098,-2.830226518,8497
40.724288,-73.724652,71.5,2024-01-06 11:56:23,561085,QUEENS VILLAGE,Queens North,QV,22.132494098,0.0,8497
40.724288,-73.724652,71.5,2024-01-06 11:56:24,561085,QUEENS VILLAGE,Queens North,QV,17.483858974,-4.648635124,8497
40.724322,-73.724527,71.2,2024-01-06 11:56:25,561085,QUEENS VILLAGE,Queens North,QV,13.94658719,-3.537271784,8497
40.724333,-73.724482,71.2,2024-01-06 11:56:26,561085,QUEENS VILLAGE,Queens North,QV,8.994543056,-4.952044134,8497
40.724353,-73.724412,71.0,2024-01-06 11:56:28,561085,QUEENS VILLAGE,Queens North,QV,6.467725548,-1.263408754,8497
40.72436,-73.724385,70.8,2024-01-06 11:56:29,561085,QUEENS VILLAGE,Queens North,QV,5.560907608,-0.90681794,8497
40.72436,-73.724385,70.8,2024-01-06 11:56:30,561085,QUEENS VILLAGE,Queens North,QV,5.560907608,0.0,8497
40.724367,-73.724362,70.9,2024-01-06 11:56:31,561085,QUEENS VILLAGE,Queens North,QV,4.54772606,-1.013181548,8497
40.724373,-73.724337,70.7,2024-01-06 11:56:32,561085,QUEENS VILLAGE,Queens North,QV,2.931135582,-1.616590478,8497
40.724375,-73.724333,70.6,2024-01-06 11:56:33,561085,QUEENS VILLAGE,Queens North,QV,1.515681414,-1.415454168,8497
40.724375,-73.724333,70.6,2024-01-06 11:56:34,561085,QUEENS VILLAGE,Queens North,QV,0.505227138,-1.010454276,8497
40.724375,-73.724333,70.6,2024-01-06 11:56:35,561085,QUEENS VILLAGE,Queens North,QV,0.0,-0.505227138,8497
40.724375,-73.724333,70.6,2024-01-06 11:56:36,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724377,-73.724328,70.6,2024-01-06 11:56:37,561085,QUEENS VILLAGE,Queens North,QV,2.020908552,2.020908552,8497
40.724383,-73.724307,70.6,2024-01-06 11:56:38,561085,QUEENS VILLAGE,Queens North,QV,2.020908552,0.0,8497
40.724393,-73.724265,70.5,2024-01-06 11:56:39,561085,QUEENS VILLAGE,Queens North,QV,5.459998544,3.439089992,8497
40.724393,-73.724265,70.5,2024-01-06 11:56:40,561085,QUEENS VILLAGE,Queens North,QV,9.302042974,3.84204443,8497
40.72441,-73.724208,70.0,2024-01-06 11:56:41,561085,QUEENS VILLAGE,Queens North,QV,12.430905776,3.128862802,8497
40.72445,-73.724063,69.5,2024-01-06 11:56:42,561085,QUEENS VILLAGE,Queens North,QV,14.545905212,2.114999436,8497
40.724472,-73.723987,69.1,2024-01-06 11:56:43,561085,QUEENS VILLAGE,Queens North,QV,15.36135954,0.815454328,8497
40.724493,-73.72391,69.6,2024-01-06 11:56:44,561085,QUEENS VILLAGE,Queens North,QV,15.672268548,0.310909008,8497
40.724513,-73.723842,69.6,2024-01-06 11:56:45,561085,QUEENS VILLAGE,Queens North,QV,15.159541412,-0.512727136,8497
40.724528,-73.723788,69.4,2024-01-06 11:56:46,561085,QUEENS VILLAGE,Queens North,QV,13.238860106,-1.920681306,8497
40.724528,-73.723788,69.4,2024-01-06 11:56:47,561085,QUEENS VILLAGE,Queens North,QV,9.600679258,-3.638180848,8497
40.724537,-73.723755,69.3,2024-01-06 11:56:48,561085,QUEENS VILLAGE,Queens North,QV,5.858862074,-3.741817184,8497
40.724537,-73.723755,69.3,2024-01-06 11:56:49,561085,QUEENS VILLAGE,Queens North,QV,5.858862074,0.0,8497
40.724542,-73.723737,69.1,2024-01-06 11:56:50,561085,QUEENS VILLAGE,Queens North,QV,2.425226626,-3.433635448,8497
40.724545,-73.72373,69.0,2024-01-06 11:56:51,561085,QUEENS VILLAGE,Queens North,QV,2.425226626,0.0,8497
40.724545,-73.723725,68.7,2024-01-06 11:56:52,561085,QUEENS VILLAGE,Queens North,QV,0.505227138,-1.919999488,8497
40.724545,-73.723725,68.7,2024-01-06 11:56:53,561085,QUEENS VILLAGE,Queens North,QV,1.112045158,0.60681802,8497
40.724548,-73.723718,68.7,2024-01-06 11:56:54,561085,QUEENS VILLAGE,Queens North,QV,2.728635636,1.616590478,8497
40.724565,-73.723658,68.9,2024-01-06 11:56:55,561085,QUEENS VILLAGE,Queens North,QV,6.063407474,3.334771838,8497
40.724582,-73.723602,69.0,2024-01-06 11:56:56,561085,QUEENS VILLAGE,Queens North,QV,9.39886113,3.335453656,8497
40.724582,-73.723602,69.0,2024-01-06 11:56:57,561085,QUEENS VILLAGE,Queens North,QV,12.632723904,3.233862774,8497
40.7246,-73.723532,68.9,2024-01-06 11:56:58,561085,QUEENS VILLAGE,Queens North,QV,12.632723904,0.0,8497
40.724643,-73.723375,69.1,2024-01-06 11:56:59,561085,QUEENS VILLAGE,Queens North,QV,15.765677614,3.13295371,8497
40.724663,-73.723298,69.2,2024-01-06 11:57:00,561085,QUEENS VILLAGE,Queens North,QV,15.96817756,0.202499946,8497
40.724682,-73.723232,68.9,2024-01-06 11:57:01,561085,QUEENS VILLAGE,Queens North,QV,14.755223338,-1.212954222,8497
40.724693,-73.72319,69.0,2024-01-06 11:57:02,561085,QUEENS VILLAGE,Queens North,QV,10.914542544,-3.840680794,8497
40.724698,-73.723173,68.7,2024-01-06 11:57:03,561085,QUEENS VILLAGE,Queens North,QV,6.26249833,-4.652044214,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:04,561085,QUEENS VILLAGE,Queens North,QV,1.617272296,-4.645226034,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:05,561085,QUEENS VILLAGE,Queens North,QV,0.201818128,-1.415454168,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:06,561085,QUEENS VILLAGE,Queens North,QV,0.0,-0.201818128,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:07,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:08,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:09,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:10,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:11,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:12,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:13,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.723172,68.7,2024-01-06 11:57:14,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724698,-73.72317,68.7,2024-01-06 11:57:15,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.724702,-73.723157,68.4,2024-01-06 11:57:16,561085,QUEENS VILLAGE,Queens North,QV,0.505227138,0.505227138,8497
40.724712,-73.723125,68.5,2024-01-06 11:57:17,561085,QUEENS VILLAGE,Queens North,QV,2.629090208,2.12386307,8497
40.724712,-73.723125,68.5,2024-01-06 11:57:18,561085,QUEENS VILLAGE,Queens North,QV,5.9659075,3.336817292,8497
40.724725,-73.723078,69.1,2024-01-06 11:57:19,561085,QUEENS VILLAGE,Queens North,QV,8.994543056,3.028635556,8497
40.724758,-73.722957,69.7,2024-01-06 11:57:20,561085,QUEENS VILLAGE,Queens North,QV,13.137951042,4.143407986,8497
40.72478,-73.722882,69.1,2024-01-06 11:57:21,561085,QUEENS VILLAGE,Queens North,QV,14.848632404,1.710681362,8497
40.72478,-73.722882,69.1,2024-01-06 11:57:22,561085,QUEENS VILLAGE,Queens North,QV,14.848632404,0.0,8497
40.724828,-73.722707,69.2,2024-01-06 11:57:23,561085,QUEENS VILLAGE,Queens North,QV,18.49431325,3.645680846,8497
40.724855,-73.722607,69.8,2024-01-06 11:57:24,561085,QUEENS VILLAGE,Queens North,QV,20.313403674,1.819090424,8497
40.724855,-73.722607,69.8,2024-01-06 11:57:25,561085,QUEENS VILLAGE,Queens North,QV,20.313403674,0.0,8497
40.724883,-73.722498,70.1,2024-01-06 11:57:26,561085,QUEENS VILLAGE,Queens North,QV,21.93067597,1.617272296,8497
40.724917,-73.722383,69.8,2024-01-06 11:57:27,561085,QUEENS VILLAGE,Queens North,QV,23.244539256,1.313863286,8497
40.724983,-73.722142,69.2,2024-01-06 11:57:29,561085,QUEENS VILLAGE,Queens North,QV,24.861129734,0.808295239,8497
40.725018,-73.722015,69.8,2024-01-06 11:57:30,561085,QUEENS VILLAGE,Queens North,QV,25.366356872,0.505227138,8497
40.725053,-73.721888,69.9,2024-01-06 11:57:31,561085,QUEENS VILLAGE,Queens North,QV,25.770674946,0.404318074,8497
40.725088,-73.721758,71.2,2024-01-06 11:57:32,561085,QUEENS VILLAGE,Queens North,QV,26.17499302,0.404318074,8497
40.72512,-73.721627,73.4,2024-01-06 11:57:33,561085,QUEENS VILLAGE,Queens North,QV,26.680220158,0.505227138,8497
40.725153,-73.72149,72.4,2024-01-06 11:57:34,561085,QUEENS VILLAGE,Queens North,QV,27.185447296,0.505227138,8497
40.725195,-73.721357,70.9,2024-01-06 11:57:35,561085,QUEENS VILLAGE,Queens North,QV,27.604083548,0.418636252,8497
40.725233,-73.721218,70.5,2024-01-06 11:57:36,561085,QUEENS VILLAGE,Queens North,QV,28.154310674,0.550227126,8497
40.72527,-73.721078,70.7,2024-01-06 11:57:37,561085,QUEENS VILLAGE,Queens North,QV,28.457037866,0.302727192,8497
40.725347,-73.720795,71.9,2024-01-06 11:57:38,561085,QUEENS VILLAGE,Queens North,QV,28.802719592,0.345681726,8497
40.725382,-73.720652,72.1,2024-01-06 11:57:39,561085,QUEENS VILLAGE,Queens North,QV,28.802719592,0.0,8497
40.725382,-73.720652,72.1,2024-01-06 11:57:40,561085,QUEENS VILLAGE,Queens North,QV,28.802719592,0.0,8497
40.72545,-73.720365,72.1,2024-01-06 11:57:41,561085,QUEENS VILLAGE,Queens North,QV,28.802719592,0.0,8497
40.725488,-73.720223,71.3,2024-01-06 11:57:42,561085,QUEENS VILLAGE,Queens North,QV,28.903628656,0.100909064,8497
40.725527,-73.720078,69.6,2024-01-06 11:57:43,561085,QUEENS VILLAGE,Queens North,QV,29.207037666,0.30340901,8497
40.725567,-73.719935,69.3,2024-01-06 11:57:44,561085,QUEENS VILLAGE,Queens North,QV,29.408855794,0.201818128,8497
40.725607,-73.719792,69.4,2024-01-06 11:57:45,561085,QUEENS VILLAGE,Queens North,QV,29.510446676,0.101590882,8497
40.725648,-73.719647,68.8,2024-01-06 11:57:46,561085,QUEENS VILLAGE,Queens North,QV,29.712264804,0.201818128,8497
40.725688,-73.719502,68.6,2024-01-06 11:57:47,561085,QUEENS VILLAGE,Queens North,QV,29.697264808,-0.014999996,8497
40.725688,-73.719502,68.6,2024-01-06 11:57:48,561085,QUEENS VILLAGE,Queens North,QV,29.697264808,0.0,8497
40.725728,-73.719355,67.7,2024-01-06 11:57:49,561085,QUEENS VILLAGE,Queens North,QV,29.899764754,0.202499946,8497
40.725768,-73.719208,67.4,2024-01-06 11:57:50,561085,QUEENS VILLAGE,Queens North,QV,30.015673814,0.11590906,8497
40.72581,-73.719063,68.5,2024-01-06 11:57:51,561085,QUEENS VILLAGE,Queens North,QV,30.015673814,0.0,8497
40.725852,-73.718917,68.9,2024-01-06 11:57:52,561085,QUEENS VILLAGE,Queens North,QV,29.91476475,-0.100909064,8497
40.72593,-73.718627,69.8,2024-01-06 11:57:53,561085,QUEENS VILLAGE,Queens North,QV,29.712264804,-0.202499946,8497
40.725968,-73.718482,69.6,2024-01-06 11:57:54,561085,QUEENS VILLAGE,Queens North,QV,29.61135574,-0.100909064,8497
40.725968,-73.718482,69.6,2024-01-06 11:57:55,561085,QUEENS VILLAGE,Queens North,QV,29.510446676,-0.100909064,8497
40.726045,-73.718195,70.1,2024-01-06 11:57:56,561085,QUEENS VILLAGE,Queens North,QV,29.30794673,-0.202499946,8497
40.726085,-73.718055,69.9,2024-01-06 11:57:57,561085,QUEENS VILLAGE,Queens North,QV,29.00453772,-0.30340901,8497
40.726085,-73.718055,69.9,2024-01-06 11:57:58,561085,QUEENS VILLAGE,Queens North,QV,29.00453772,0.0,8497
40.726163,-73.717777,68.6,2024-01-06 11:57:59,561085,QUEENS VILLAGE,Queens North,QV,28.499310582,-0.505227138,8497
40.726203,-73.717637,69.2,2024-01-06 11:58:00,561085,QUEENS VILLAGE,Queens North,QV,28.398401518,-0.100909064,8497
40.726203,-73.717637,69.2,2024-01-06 11:58:01,561085,QUEENS VILLAGE,Queens North,QV,28.398401518,0.0,8497
40.726242,-73.717497,70.0,2024-01-06 11:58:02,561085,QUEENS VILLAGE,Queens North,QV,28.499310582,0.100909064,8497
40.726315,-73.71722,71.1,2024-01-06 11:58:03,561085,QUEENS VILLAGE,Queens North,QV,28.297492454,-0.201818128,8497
40.726315,-73.71722,71.1,2024-01-06 11:58:04,561085,QUEENS VILLAGE,Queens North,QV,28.297492454,0.0,8497
40.726372,-73.71698,73.4,2024-01-06 11:58:05,561085,QUEENS VILLAGE,Queens North,QV,24.355902596,-3.941589858,8497
40.726392,-73.716888,74.2,2024-01-06 11:58:06,561085,QUEENS VILLAGE,Queens North,QV,20.920221694,-3.435680902,8497
40.726392,-73.716888,74.2,2024-01-06 11:58:07,561085,QUEENS VILLAGE,Queens North,QV,20.920221694,0.0,8497
40.726417,-73.716752,75.3,2024-01-06 11:58:08,561085,QUEENS VILLAGE,Queens North,QV,13.737269064,-7.18295263,8497
40.726427,-73.7167,76.0,2024-01-06 11:58:09,561085,QUEENS VILLAGE,Queens North,QV,11.324315162,-2.412953902,8497
40.726433,-73.716657,76.6,2024-01-06 11:58:10,561085,QUEENS VILLAGE,Queens North,QV,9.403633856,-1.920681306,8497
40.726433,-73.716657,76.6,2024-01-06 11:58:11,561085,QUEENS VILLAGE,Queens North,QV,7.98408878,-1.419545076,8497
40.726438,-73.716618,77.2,2024-01-06 11:58:12,561085,QUEENS VILLAGE,Queens North,QV,6.973634504,-1.010454276,8497
40.726445,-73.716565,77.6,2024-01-06 11:58:13,561085,QUEENS VILLAGE,Queens North,QV,5.457271272,-1.516363232,8497
40.726447,-73.716548,77.9,2024-01-06 11:58:14,561085,QUEENS VILLAGE,Queens North,QV,3.840680794,-1.616590478,8497
40.726448,-73.716537,78.0,2024-01-06 11:58:15,561085,QUEENS VILLAGE,Queens North,QV,2.8295447,-1.011136094,8497
40.726448,-73.716537,78.0,2024-01-06 11:58:16,561085,QUEENS VILLAGE,Queens North,QV,1.819090424,-1.010454276,8497
40.726447,-73.716532,78.1,2024-01-06 11:58:17,561085,QUEENS VILLAGE,Queens North,QV,0.808636148,-1.010454276,8497
40.726447,-73.71653,78.1,2024-01-06 11:58:18,561085,QUEENS VILLAGE,Queens North,QV,0.100909064,-0.707727084,8497
40.726447,-73.71653,78.1,2024-01-06 11:58:19,561085,QUEENS VILLAGE,Queens North,QV,0.0,-0.100909064,8497
40.726447,-73.71653,78.1,2024-01-06 11:58:20,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.726447,-73.71653,78.1,2024-01-06 11:58:21,561085,QUEENS VILLAGE,Queens North,QV,0.0,0.0,8497
40.726447,-73.71653,78.1,2024-01-06 11:58:22,561085,QUEENS VILLAGE,Queens North,QV,0.808636148,0.808636148,8497
40.726447,-73.716522,78.2,2024-01-06 11:58:23,561085,QUEENS VILLAGE,Queens North,QV,2.828181064,2.019544916,8497
40.72645,-73.7165,78.6,2024-01-06 11:58:24,561085,QUEENS VILLAGE,Queens North,QV,4.848407798,2.020226734,8497
40.726453,-73.716472,78.6,2024-01-06 11:58:25,561085,QUEENS VILLAGE,Queens North,QV,7.272952606,2.424544808,8497
40.726467,-73.716368,79.5,2024-01-06 11:58:26,561085,QUEENS VILLAGE,Queens North,QV,9.70227014,2.429317534,8497
40.726477,-73.716297,79.7,2024-01-06 11:58:27,561085,QUEENS VILLAGE,Queens North,QV,12.83522385,3.13295371,8497
40.726498,-73.716127,79.5,2024-01-06 11:58:29,561085,QUEENS VILLAGE,Queens North,QV,16.574313762,1.869544956,8497
40.72651,-73.71603,79.9,2024-01-06 11:58:30,561085,QUEENS VILLAGE,Queens North,QV,18.089995176,1.515681414,8497
40.72651,-73.71603,79.9,2024-01-06 11:58:31,561085,QUEENS VILLAGE,Queens North,QV,19.403858462,1.313863286,8497
40.726537,-73.715817,80.5,2024-01-06 11:58:32,561085,QUEENS VILLAGE,Queens North,QV,20.606585414,1.202726952,8497
40.72655,-73.7157,80.3,2024-01-06 11:58:33,561085,QUEENS VILLAGE,Queens North,QV,21.818857818,1.212272404,8497
40.72655,-73.7157,80.3,2024-01-06 11:58:34,561085,QUEENS VILLAGE,Queens North,QV,22.840221182,1.021363364,8497
40.726578,-73.715455,80.9,2024-01-06 11:58:35,561085,QUEENS VILLAGE,Queens North,QV,23.64885733,0.808636148,8497
